customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C0653,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),76.64666059796343,502.3664454224563,Yes
C0654,Female,1,Yes,No,65,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.93845467712279,5997.942320626448,Yes
C0655,Male,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.91660485673987,4530.0825846670205,Yes
C0656,Male,1,Yes,Yes,55,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),103.11272167177457,3594.172931858816,Yes
C0657,Male,0,No,No,30,No,Yes,No,No,No,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.548245913751533,2487.9656527616735,Yes
C0658,Female,0,Yes,No,33,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),47.29171603243713,4029.1402521914147,No
C0659,Female,1,No,Yes,38,No,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,No,Credit card (automatic),20.24545864438442,2722.6632435671067,No
C0660,Female,0,No,No,66,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),61.571130914984835,6060.954704623935,No
C0661,Male,0,No,No,7,No,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),92.83155104937347,4360.2716980112755,Yes
C0662,Male,1,No,No,54,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,99.87718291146285,7017.245237749814,Yes
C0663,Female,0,Yes,Yes,26,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No,One year,Yes,Credit card (automatic),114.51897611270066,4357.480438902548,No
C0664,Male,0,No,Yes,52,No,No,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Two year,Yes,Electronic check,80.85046129707865,1921.3340584526418,No
C0665,Male,1,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,No,Credit card (automatic),45.462686665289546,6811.713220212513,No
C0666,Female,1,No,Yes,64,No,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,112.4147949136699,4466.6079785417505,No
C0667,Female,0,No,No,16,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),97.53157538803761,1670.5914843856187,No
C0668,Male,0,Yes,No,29,No,No phone service,DSL,No internet service,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),77.44284830031445,4995.592323450653,No
C0669,Male,1,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),89.56402157189359,2874.579784240572,No
C0670,Male,1,Yes,No,12,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),112.43163550074291,6758.356786090685,No
C0671,Female,0,No,No,20,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),91.23940284729217,3637.3319143994117,No
C0672,Female,1,No,Yes,18,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),56.8374507584734,5817.002037697185,No
C0673,Female,0,Yes,No,52,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,91.30282022890967,782.3789369371725,No
C0674,Female,0,Yes,Yes,18,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,One year,Yes,Electronic check,24.027816273538786,3180.2742834927226,Yes
C0675,Male,0,Yes,Yes,56,Yes,Yes,No,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),58.64155618305812,7866.2666630497415,No
C0676,Female,0,Yes,No,24,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),60.63230318455793,6471.513110027644,No
C0677,Female,0,No,No,30,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,36.683823442083465,1296.3276028880905,No
C0678,Female,1,Yes,Yes,54,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,22.308548055177017,2236.5571148284957,No
C0679,Female,1,Yes,Yes,22,No,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),33.33812366377428,2651.9301546737615,No
C0680,Female,1,Yes,Yes,31,No,No,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),85.46214957970551,5209.917172753657,No
C0681,Male,1,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),100.22888163636875,6060.818180727451,No
C0682,Male,0,No,Yes,9,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,118.82034927269741,6001.22233828712,Yes
C0683,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,One year,No,Mailed check,54.63635031084943,4088.7949693250944,No
C0684,Male,0,No,No,53,Yes,No,No,Yes,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,79.93792222611017,6490.347891948447,Yes
C0685,Female,0,Yes,No,51,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,113.71449668151219,3507.883100404651,Yes
C0686,Female,1,Yes,Yes,19,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.70417813381526,1008.566911058584,No
C0687,Male,0,No,No,31,No,Yes,No,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Electronic check,91.76455863427427,4524.2458963974295,Yes
C0688,Male,0,Yes,No,13,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,95.49787331491632,7619.365049116831,No
C0689,Female,1,No,No,49,No,No,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,28.89755358693384,6348.0893381122405,Yes
C0690,Female,1,No,No,27,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,106.12493851830651,4638.031168584094,Yes
C0691,Female,1,Yes,No,52,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),101.31050471108439,5181.509169585794,No
C0692,Male,1,No,Yes,23,No,No,DSL,Yes,Yes,No,No,No internet service,No,Two year,No,Electronic check,23.340300657743445,7445.88497574387,No
C0693,Female,0,No,No,21,No,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,29.10844148800515,3438.1754995909846,No
C0694,Female,0,No,No,29,No,Yes,No,Yes,No,Yes,No internet service,Yes,No,One year,Yes,Mailed check,24.912689389185232,2664.525228762246,No
C0695,Female,1,No,Yes,62,No,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),53.47435317993622,7818.387688703583,No
C0696,Male,0,No,No,3,No,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),70.92889906799262,6910.2762054124605,No
C0697,Female,0,No,Yes,58,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.23477279546287,2597.887805256447,No
C0698,Female,0,No,No,7,No,Yes,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.76667597694426,3720.969166940164,No
C0699,Male,1,No,Yes,11,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,111.15968865602741,3332.3234694822363,No
C0700,Female,0,Yes,Yes,30,No,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),56.826278987191316,1209.7835157980426,Yes
C0701,Female,1,Yes,No,33,Yes,No phone service,No,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,24.55501559653525,7663.398204029807,No
C0702,Male,0,No,No,48,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,50.022711154138634,3246.413201133675,No
C0703,Female,0,Yes,No,56,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,No,Credit card (automatic),73.11094225441555,7005.126079450506,No
C0704,Male,0,No,Yes,25,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,60.822182258823204,1531.0626968917072,No
C0705,Male,1,No,Yes,17,No,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,47.384251909925915,4392.009068885014,No
C0706,Female,0,Yes,Yes,37,No,No phone service,No,No,No internet service,No internet service,No,No internet service,Yes,One year,No,Electronic check,33.13232497643174,211.21185329167315,No
C0707,Female,1,No,No,49,No,Yes,No,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,101.91645000962298,6118.479461061623,No
C0708,Female,1,No,Yes,7,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,119.61452421241918,4655.692908005301,Yes
C0709,Female,1,No,Yes,40,No,No phone service,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,52.95421335238821,5012.204876088626,Yes
C0710,Male,0,No,No,5,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),58.162104417660395,432.7326427861346,No
C0711,Female,0,Yes,Yes,68,No,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,81.8037524676957,1704.0858750647508,No
C0712,Male,0,No,Yes,43,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,91.84414747355413,613.1603613815696,Yes
C0713,Female,0,No,No,63,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,59.20295348035913,2325.536240114418,Yes
C0714,Female,1,No,Yes,28,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),110.49295169818153,5026.963281303565,No
C0715,Female,1,Yes,No,27,No,No phone service,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),76.00039892289183,4538.164154852654,No
C0716,Male,1,No,No,10,Yes,No phone service,DSL,No internet service,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),65.0390076405931,4904.955576474855,No
C0717,Female,0,Yes,No,64,No,No,Fiber optic,No,No internet service,No,Yes,No,No internet service,Two year,Yes,Electronic check,84.66727531599051,4403.025145595597,No
C0718,Female,1,Yes,No,18,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,115.28038482491732,2198.7697894933576,Yes
C0719,Female,0,No,No,8,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),99.45522944217055,1971.1698288085133,No
C0720,Female,1,No,Yes,26,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),24.001313053512433,1113.7362746219185,Yes
C0721,Male,0,Yes,Yes,33,No,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),53.230991073995966,6795.585581729867,Yes
C0722,Female,0,No,No,43,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),67.05446849512228,4939.505281159131,No
C0723,Male,1,Yes,No,67,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.45175722091052,1508.357879782397,No
C0724,Male,1,Yes,Yes,14,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Mailed check,90.01875608304566,1434.1308509734913,Yes
C0725,Male,1,No,No,50,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),102.6269149862581,6986.824100178571,Yes
C0726,Male,1,No,No,12,No,No phone service,Fiber optic,No,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,93.13450951852715,5946.992292831288,No
C0727,Male,0,Yes,No,48,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),118.93332868282752,5282.004657644864,No
C0728,Male,1,Yes,Yes,69,No,No phone service,DSL,No,Yes,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),47.25476478930291,3266.7755781636124,Yes
C0729,Female,1,Yes,Yes,55,No,No,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,107.49894950244214,2110.56500294257,No
C0730,Male,1,Yes,No,50,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Mailed check,96.66226651744861,7836.017089640333,Yes
C0731,Male,0,No,No,36,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),56.21787575581461,6381.971808681946,No
C0732,Male,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,93.41245436569686,2428.198200627486,No
C0733,Female,1,No,Yes,57,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,30.407595641824695,6783.5670743023875,No
C0734,Female,0,No,No,28,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),98.93334823405523,6076.276949945159,No
C0735,Male,1,No,No,32,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),73.23306025871025,2390.702788026427,No
C0736,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),49.22901727092532,3423.8917768482847,No
C0737,Male,0,No,Yes,54,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,85.57773017841801,1503.9084942203926,Yes
C0738,Male,0,No,Yes,9,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,84.1619998714409,906.1985061373126,Yes
C0739,Female,0,No,No,46,No,No phone service,No,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),40.94862227195997,5787.64102206078,No
C0740,Male,1,No,Yes,22,No,Yes,No,No,Yes,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),23.039741481152614,2154.7446216838557,Yes
C0741,Female,1,No,No,20,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.36225869016739,6564.073738655104,No
C0742,Female,1,Yes,Yes,12,No,Yes,DSL,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),76.95118693444212,7964.95751788512,No
C0743,Male,0,Yes,Yes,32,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),107.66052783705985,631.4261151585964,No
C0744,Male,1,Yes,Yes,23,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,112.82167956475944,3794.8202981679283,No
C0745,Female,1,No,Yes,10,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,72.88052181567664,6420.459223300209,No
C0746,Male,1,Yes,No,16,No,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),95.38034837685449,6315.828154399043,No
C0747,Male,0,Yes,No,67,Yes,No,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,63.93032723279969,6084.777323481128,Yes
C0748,Male,0,No,Yes,46,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),94.6082156572893,2804.9795837092493,No
C0749,Female,0,No,No,24,No,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,40.48015249391669,3641.748980366717,Yes
C0750,Female,1,No,Yes,20,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,57.106473480353145,4767.847491584933,Yes
C0751,Male,1,Yes,Yes,11,No,No,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),83.42279988136147,7792.045856914592,No
C0752,Female,1,Yes,Yes,36,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,One year,Yes,Electronic check,21.815796560707884,2633.827222089173,Yes
C0753,Female,0,No,Yes,41,No,No,No,Yes,No,No internet service,Yes,No,No,One year,Yes,Electronic check,92.2461310338954,7386.6882239805245,Yes
C0754,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),103.55355012681667,2169.4682070803433,Yes
C0755,Female,1,Yes,Yes,47,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,59.91416610939515,7912.814234480163,No
C0756,Female,0,Yes,Yes,27,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,64.79424171771643,5368.704220884182,No
C0757,Male,0,No,No,40,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,One year,No,Electronic check,105.1282212216531,3718.8216132612365,Yes
C0758,Male,0,No,Yes,46,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,97.56546353260335,4914.855615947567,No
C0759,Male,0,Yes,Yes,17,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),48.8149489033375,2194.79872894085,Yes
C0760,Female,1,No,Yes,70,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,52.397610656153894,2207.907382941504,No
C0761,Female,0,Yes,No,12,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),87.88782323905966,926.1652598710808,No
C0762,Male,0,Yes,Yes,12,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,76.31980924481613,930.1213756890821,No
C0763,Female,0,Yes,No,30,No,Yes,No,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Mailed check,36.2229571096497,2794.420496921912,No
C0764,Male,0,Yes,Yes,1,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Credit card (automatic),50.99299092291664,6107.5867136130455,No
C0765,Male,1,No,Yes,15,No,Yes,No,No internet service,Yes,No,No internet service,No,No,Two year,No,Electronic check,109.99832768786541,4871.609917433337,Yes
C0766,Male,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,88.81744367222635,838.6247914415461,No
C0767,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),118.59743176855194,6820.84746930777,Yes
C0768,Female,0,Yes,Yes,53,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),96.70125299807694,4818.91366338073,No
C0769,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,114.19744321435903,7687.627502742543,Yes
C0770,Male,0,Yes,No,44,No,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,41.61885738704754,5368.080029941436,No
C0771,Male,0,Yes,No,33,Yes,Yes,No,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,97.14848748169257,1417.8954123593644,Yes
C0772,Male,0,No,No,8,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),22.021752014779743,3800.7912312164217,Yes
C0773,Female,1,No,No,7,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),87.07600217115339,5195.010828426689,No
C0774,Female,0,No,Yes,6,No,No,DSL,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),66.92822781202415,245.552314378822,No
C0775,Male,1,No,No,35,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,Yes,Electronic check,54.676007192006864,138.983907955367,No
C0776,Male,1,Yes,Yes,17,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),106.24043522930891,1052.635944776572,No
C0777,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,105.42676926575307,2028.2821916628566,No
C0778,Female,1,Yes,Yes,27,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.230170489864356,3447.802005694991,Yes
C0779,Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),80.9505122449431,3909.774980603111,Yes
C0780,Male,1,Yes,No,43,No,No,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,56.78322243209564,1121.4603193244163,Yes
C0781,Male,1,No,Yes,20,Yes,No,No,No internet service,No,Yes,No,No,Yes,Two year,Yes,Electronic check,61.56610015004492,5393.66480134433,No
C0782,Female,1,Yes,No,27,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,103.2040739218776,4777.1817323383475,Yes
C0783,Female,1,No,No,53,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),50.98397715276783,2369.8235087524586,Yes
C0784,Female,0,No,No,53,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,Yes,One year,No,Mailed check,114.30488106376201,129.00586981363023,Yes
C0785,Male,1,No,No,64,Yes,No,No,No,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),37.963382637214075,639.6303645192601,Yes
C0786,Male,1,No,Yes,20,Yes,No phone service,No,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),86.27224233681778,3145.7243085764985,No
C0787,Female,1,Yes,Yes,12,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No,One year,No,Credit card (automatic),87.21050670137647,1248.7153223021576,Yes
C0788,Female,0,No,No,56,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),45.21951614279182,3027.020457060807,No
C0789,Male,1,No,Yes,48,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,52.4750608967202,5032.8971839926335,No
C0790,Female,0,No,No,53,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,No,Electronic check,103.47984925799405,4386.954674476682,No
C0791,Female,1,Yes,No,9,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,One year,Yes,Mailed check,96.18052549549525,1864.783547436406,Yes
C0792,Male,0,Yes,Yes,52,No,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,52.909588031475955,2763.7034802448443,No
C0793,Female,0,Yes,Yes,43,No,Yes,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),73.39565469349338,4919.968963620232,Yes
C0794,Male,1,No,Yes,46,No,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,26.168029625309543,6889.6231237867205,No
C0795,Male,1,No,No,52,Yes,No,No,No,No,Yes,No internet service,No,No internet service,One year,No,Mailed check,40.87458823986292,6030.64324113624,Yes
C0796,Male,0,Yes,Yes,45,No,No phone service,DSL,Yes,No,No,No internet service,No,No,Two year,No,Credit card (automatic),68.58205588603991,4436.132214130651,No
C0797,Male,1,No,No,12,No,No,No,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),28.59737352792116,2911.09812656556,No
C0798,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,104.33323548919375,2933.1091947836076,No
C0799,Male,0,Yes,Yes,23,No,No,No,No internet service,No,No,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),91.80062101076479,7037.750135909881,No
C0800,Male,0,No,No,1,No,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,One year,Yes,Electronic check,114.36336706484948,333.1637368035603,No
C0801,Female,0,No,No,13,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,89.34669059640271,7904.101502473683,No
C0802,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,114.04013722621856,5321.715778595467,Yes
C0803,Male,1,No,No,34,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,75.4512555690965,5455.478838597676,No
C0804,Female,0,Yes,No,24,No,No,DSL,No,No,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),80.02186110619694,323.2227416918424,No
C0805,Female,0,Yes,No,2,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),117.69710546262608,4852.123613632352,No
C0806,Female,1,Yes,No,16,Yes,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,84.21291468642603,3888.528919521767,Yes
C0807,Male,0,Yes,No,11,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),23.07865688607466,864.1156770146546,No
C0808,Female,1,Yes,Yes,53,No,No,No,Yes,No,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),92.38027766305233,2237.8176459394854,Yes
C0809,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,110.54686921374156,7124.709360584937,Yes
C0810,Male,1,Yes,No,28,No,No,No,No internet service,Yes,No,No,No internet service,No,Two year,Yes,Mailed check,99.55802497943266,4408.9075586103045,Yes
C0811,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,78.38332726254225,3319.064269887792,Yes
C0812,Male,0,Yes,No,24,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,87.13035130935164,600.0036036096714,No
C0813,Female,0,No,Yes,59,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,119.01917892516717,5718.689788670399,No
C0814,Female,1,No,Yes,64,Yes,Yes,No,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),29.066208850933833,5628.74957070034,Yes
C0815,Male,0,No,No,27,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),86.72448286332396,4920.067983641057,No
